invoice_id,branch,city,state,customer_type,gender,product_name,product_line,unit_price,quantity,vat,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,product_category
394-41-0748,Powai,Mumbai,Maharashtra,Elite,Female,"Wrist Watch","Fashion accessories",54.07,17,59.2100,1644.4700,"2026-08-23 17:40:59",14:55:00,"Credit Card",700.75,4.761904716,78.3300,9.5,Afternoon,Sunday,August,Good
394-43-4238,Gachibowli,Hyderabad,Maharashtra,Basic,Male,"Coffee Mug","Home and lifestyle",17.77,12,10.5300,221.0300,"2026-10-04 13:59:50",12:42:00,"Credit card",161.93,4.761904716,10.5300,5.4,Afternoon,Sunday,October,Bad
394-55-6384,Bandra,Mumbai,Karnataka,Basic,Female,Football,"Sports and travel",70.19,36,156.0300,3276.8100,"2026-08-22 10:47:57",13:38:00,Cash,1846.60,4.761904716,156.0300,6.7,Afternoon,Saturday,August,Good
396-90-2219,Koramangala,Bangalore,Telangana,Prime,Female,"Mechanical Keyboard","Electronic accessories",14.96,11,12.1000,254.2300,"2026-05-01 07:12:46",12:29:00,UPI,168.13,4.761904716,12.1000,7.1,Afternoon,Friday,May,Bad
397-25-8725,Saket,Delhi,Maharashtra,Basic,Female,"Lip Balm","Health and beauty",39.62,13,33.3700,1334.7800,"2026-07-07 15:50:54",17:54:00,UPI,513.48,4.761904716,63.5500,6.8,Evening,Tuesday,July,Good
399-46-5918,Whitefield,Bangalore,Delhi,Elite,Female,"USB Flash Drive","Electronic accessories",85.98,31,188.8800,5711.2400,"2026-10-07 20:12:24",19:01:00,UPI,2623.11,4.761904716,271.9700,8.4,Evening,Wednesday,October,Good
399-69-4630,Koramangala,Bangalore,Telangana,Basic,Male,"USB Flash Drive","Electronic accessories",22.21,23,36.6000,866.6600,"2026-12-01 01:17:30",10:23:00,UPI,508.20,4.761904716,41.2900,8.1,Morning,Tuesday,December,Bad
400-45-1220,Whitefield,Bangalore,Delhi,Prime,Female,"Face Wash","Health and beauty",13.50,14,13.9900,314.8700,"2026-07-10 10:40:59",11:06:00,UPI,194.40,4.761904716,14.9800,4.8,Morning,Friday,July,Bad
400-60-7251,Saket,Delhi,Telangana,Elite,Male,"Table Lamp","Home and lifestyle",74.07,1,9.0100,189.2800,"2026-08-30 23:21:16",12:50:00,UPI,106.66,4.761904716,9.0100,9.9,Afternoon,Sunday,August,Bad
400-80-4065,Whitefield,Bangalore,Telangana,Basic,Male,Sunscreen,"Health and beauty",68.55,7,35.9800,1088.0600,"2026-11-18 11:35:11",20:21:00,"Credit card",499.73,4.761904716,51.8200,9.2,Evening,Wednesday,November,Bad
400-89-4171,"Banjara Hills",Hyderabad,Maharashtra,Elite,Female,"Gym Bag","Sports and travel",80.97,20,76.7300,1611.4400,"2026-10-10 09:57:13",13:05:00,Cash,1180.55,4.761904716,76.7300,9.3,Afternoon,Saturday,October,Good
401-09-4232,Koramangala,Bangalore,Maharashtra,Prime,Male,"Storage Basket","Home and lifestyle",86.69,12,73.9400,2235.9700,"2026-10-03 12:50:26",18:38:00,UPI,789.97,4.761904716,106.4800,9.4,Evening,Saturday,October,Good
401-18-8016,Whitefield,Bangalore,Maharashtra,Prime,Female,"Travel Backpack","Sports and travel",98.13,1,9.9400,300.1700,"2026-05-29 10:23:21",17:36:00,UPI,137.87,4.761904716,14.3000,8.9,Evening,Friday,May,Bad
404-91-5964,"Connaught Place",Delhi,Delhi,Elite,Male,"Mechanical Keyboard","Electronic accessories",74.58,25,129.4000,5448.9700,"2026-12-10 09:49:54",16:09:00,UPI,1990.91,4.761904716,259.4200,7.0,Evening,Thursday,December,Good
405-31-3305,Rohini,Delhi,Maharashtra,Elite,Male,Sunglasses,"Fashion accessories",43.13,13,32.4500,981.4000,"2026-03-23 21:18:00",18:31:00,UPI,499.29,4.761904716,46.7400,5.5,Evening,Monday,March,Good
406-46-7107,Rohini,Delhi,Telangana,Prime,Female,Bedsheet,"Home and lifestyle",96.52,11,68.6000,1166.9500,"2026-10-08 04:13:04",11:52:00,UPI,1055.44,4.761904716,55.5700,4.5,Morning,Thursday,October,Good
407-63-8975,Whitefield,Bangalore,Karnataka,Prime,Male,Coca-Cola,"Food and beverages",73.88,8,45.9600,1389.8200,"2026-07-30 08:26:27",19:16:00,UPI,638.33,4.761904716,66.1800,4.4,Evening,Thursday,July,Good
408-26-9866,Koramangala,Bangalore,Maharashtra,Basic,Female,"Gym Bag","Sports and travel",73.98,7,37.2800,1127.5200,"2026-01-12 02:25:00",16:42:00,UPI,517.86,4.761904716,53.6900,4.1,Evening,Monday,January,Good
408-66-6712,Bandra,Mumbai,Karnataka,Basic,Female,"Body Lotion","Health and beauty",47.71,18,53.0800,1474.7100,"2026-05-30 17:56:59",14:19:00,Ewallet,628.39,4.761904716,70.2700,4.4,Afternoon,Saturday,May,Bad
409-33-9708,"Banjara Hills",Hyderabad,Maharashtra,Elite,Female,"Wrist Watch","Fashion accessories",98.48,3,18.4300,414.7100,"2026-07-05 07:17:51",10:12:00,Ewallet,283.62,4.761904716,19.7700,9.2,Morning,Sunday,July,Bad
409-49-6995,Bandra,Mumbai,Karnataka,Prime,Female,"Tropicana Juice","Food and beverages",47.27,6,17.2000,292.6200,"2026-12-28 01:06:14",10:17:00,Cash,264.66,4.761904716,13.9300,8.8,Morning,Monday,December,Bad
410-67-1709,Saket,Delhi,Karnataka,Prime,Female,"Leather Wallet","Fashion accessories",63.88,10,49.9900,1999.2200,"2026-04-04 03:18:00",17:48:00,UPI,591.59,4.761904716,95.2000,9.9,Evening,Saturday,April,Good
411-77-0180,Baner,Pune,Delhi,Basic,Male,"Wireless Mouse","Electronic accessories",72.20,25,78.0400,3286.7700,"2026-12-03 04:45:51",20:14:00,Cash,1927.38,4.761904716,156.5200,8.2,Evening,Thursday,December,Good
413-20-6708,Rohini,Delhi,Telangana,Prime,Female,"Baseball Cap","Fashion accessories",51.47,1,3.8700,107.5700,"2026-03-24 12:49:18",15:52:00,UPI,59.58,4.761904716,5.1300,8.5,Afternoon,Tuesday,March,Bad
414-12-7047,Whitefield,Bangalore,Delhi,Elite,Male,"Nescafe Coffee","Food and beverages",19.79,6,10.6300,223.3800,"2026-12-29 08:44:10",12:04:00,Ewallet,147.74,4.761904716,10.6300,8.7,Afternoon,Tuesday,December,Bad
416-13-5917,Kharadi,Pune,Delhi,Elite,Female,"Lay's Chips","Food and beverages",97.03,4,18.3300,554.4600,"2026-11-03 02:35:33",16:24:00,Ewallet,452.70,4.761904716,26.4000,9.3,Evening,Tuesday,November,Good
416-17-9926,Baner,Pune,Maharashtra,Basic,Female,"Mechanical Keyboard","Electronic accessories",74.22,8,22.5400,473.4300,"2026-01-08 18:37:58",14:42:00,Cash,556.65,4.761904716,22.5500,7.5,Afternoon,Thursday,January,Good
418-02-5978,Baner,Pune,Maharashtra,Elite,Female,Shampoo,"Health and beauty",84.09,16,55.8500,1256.6400,"2026-10-27 18:41:40",10:54:00,Cash,1379.28,4.761904716,59.8300,8.0,Morning,Tuesday,October,Good
418-05-0656,Saket,Delhi,Maharashtra,Elite,Female,"Wrist Watch","Fashion accessories",25.56,13,21.2400,849.4500,"2026-06-06 19:29:51",20:42:00,UPI,251.37,4.761904716,40.4500,7.1,Evening,Saturday,June,Bad
420-04-7590,Powai,Mumbai,Karnataka,Basic,Male,"Table Lamp","Home and lifestyle",99.70,5,35.4400,602.6900,"2026-10-09 10:12:17",11:29:00,"Credit Card",545.12,4.761904716,28.7000,4.7,Morning,Friday,October,Bad
420-11-4919,Andheri,Mumbai,Maharashtra,Basic,Female,"Nescafe Coffee","Food and beverages",71.39,4,21.6600,654.6700,"2026-10-23 18:24:53",19:57:00,"Credit Card",333.08,4.761904716,31.1600,5.5,Evening,Friday,October,Good
420-18-8989,Bandra,Mumbai,Maharashtra,Basic,Female,"Yoga Mat","Sports and travel",51.52,14,48.9300,1027.5200,"2026-05-30 18:02:17",15:47:00,Cash,579.05,4.761904716,48.9300,9.6,Afternoon,Saturday,May,Good
420-97-3340,Hinjawadi,Pune,Karnataka,Elite,Female,"Nescafe Coffee","Food and beverages",71.68,7,16.3000,342.3800,"2026-07-11 08:59:36",15:30:00,"Credit card",309.66,4.761904716,16.3000,9.2,Afternoon,Saturday,July,Bad
421-95-9805,"Banjara Hills",Hyderabad,Karnataka,Prime,Female,"Wireless Mouse","Electronic accessories",28.96,1,2.1800,37.0800,"2026-04-19 08:31:51",10:18:00,"Credit card",33.53,4.761904716,1.7700,6.6,Morning,Sunday,April,Bad
422-29-8786,"Connaught Place",Delhi,Karnataka,Elite,Female,"Coffee Mug","Home and lifestyle",67.09,12,51.6500,1562.1800,"2026-11-21 09:08:56",16:47:00,UPI,611.36,4.761904716,74.3900,9.1,Evening,Saturday,November,Good
423-57-2993,Indiranagar,Bangalore,Maharashtra,Elite,Male,Football,"Sports and travel",93.39,8,60.7000,1835.9800,"2026-03-28 01:03:08",19:18:00,UPI,648.67,4.761904716,87.4300,9.9,Evening,Saturday,March,Good
423-64-4619,Rohini,Delhi,Delhi,Basic,Female,"Lip Balm","Health and beauty",15.55,17,17.0300,472.9600,"2026-07-04 09:39:20",13:12:00,UPI,201.53,4.761904716,22.5300,5.0,Afternoon,Saturday,July,Bad
423-80-0988,Indiranagar,Bangalore,Maharashtra,Elite,Male,"Yoga Mat","Sports and travel",76.40,2,15.4600,467.4100,"2026-06-29 05:59:16",19:42:00,UPI,214.68,4.761904716,22.2600,6.5,Evening,Monday,June,Bad
425-85-2085,Baner,Pune,Delhi,Basic,Male,Sunscreen,"Health and beauty",54.86,12,26.3200,795.9400,"2026-10-10 02:51:59",16:48:00,Cash,499.92,4.761904716,37.9100,9.8,Evening,Saturday,October,Bad
426-39-2418,Indiranagar,Bangalore,Delhi,Elite,Male,"Power Bank","Electronic accessories",61.41,9,46.5700,1103.1900,"2026-04-11 00:34:27",10:02:00,Cash,497.63,4.761904716,52.5500,7.7,Morning,Saturday,April,Good
427-45-9297,"Connaught Place",Delhi,Telangana,Basic,Female,"Coffee Mug","Home and lifestyle",40.73,20,48.9300,832.5800,"2026-04-16 09:06:42",11:01:00,UPI,753.00,4.761904716,39.6500,5.4,Morning,Thursday,April,Bad
428-83-5800,Powai,Mumbai,Karnataka,Basic,Female,Coca-Cola,"Food and beverages",21.08,5,6.4100,109.0700,"2026-01-11 23:57:24",10:25:00,Cash,75.89,4.761904716,5.1900,7.3,Morning,Sunday,January,Bad
430-02-3888,Koramangala,Bangalore,Karnataka,Basic,Male,"Wireless Mouse","Electronic accessories",46.02,30,98.5700,2881.9700,"2026-11-28 13:10:22",15:55:00,UPI,1053.01,4.761904716,137.2200,8.4,Afternoon,Saturday,November,Bad
430-53-4718,Indiranagar,Bangalore,Maharashtra,Prime,Male,"Face Wash","Health and beauty",75.37,8,43.4200,911.6800,"2026-01-07 10:40:25",15:46:00,"Credit card",602.96,4.761904716,43.4200,8.4,Afternoon,Wednesday,January,Good
430-60-3493,Koramangala,Bangalore,Maharashtra,Prime,Female,"Wall Clock","Home and lifestyle",94.88,7,55.3600,1162.5000,"2026-03-03 12:14:39",14:38:00,Cash,768.85,4.761904716,55.3600,4.2,Afternoon,Tuesday,March,Good
431-66-2305,Bandra,Mumbai,Maharashtra,Elite,Female,"USB Flash Drive","Electronic accessories",88.25,9,50.3200,1522.1400,"2026-01-17 16:34:42",20:51:00,"Credit Card",595.69,4.761904716,72.4800,8.5,Evening,Saturday,January,Good
433-08-7822,Saket,Delhi,Maharashtra,Prime,Female,"Lip Balm","Health and beauty",78.89,11,64.9200,2596.5600,"2026-04-28 12:47:36",19:48:00,UPI,998.86,4.761904716,123.6600,7.5,Evening,Tuesday,April,Good
433-75-6987,Hinjawadi,Pune,Maharashtra,Prime,Female,Sunscreen,"Health and beauty",55.97,10,22.8500,913.7900,"2026-09-14 21:52:02",19:06:00,Cash,564.18,4.761904716,43.5300,8.9,Evening,Monday,September,Good
434-35-9162,"Connaught Place",Delhi,Telangana,Prime,Male,"Oreo Biscuits","Food and beverages",23.34,5,11.0900,335.1700,"2026-06-14 12:20:20",18:53:00,Ewallet,131.16,4.761904716,15.9600,7.4,Evening,Sunday,June,Bad
434-83-9547,Indiranagar,Bangalore,Maharashtra,Basic,Male,Coca-Cola,"Food and beverages",38.47,13,30.7800,523.6000,"2026-03-23 13:38:06",11:51:00,UPI,427.53,4.761904716,24.9400,7.7,Morning,Monday,March,Good
435-13-4908,Indiranagar,Bangalore,Delhi,Prime,Male,Sunglasses,"Fashion accessories",86.68,8,57.7900,1747.8000,"2026-03-05 04:00:58",18:04:00,UPI,802.75,4.761904716,83.2300,7.2,Evening,Thursday,March,Good
436-54-4512,Baner,Pune,Maharashtra,Elite,Female,"Oreo Biscuits","Food and beverages",91.61,1,5.5900,168.8400,"2026-04-25 01:35:30",19:44:00,Cash,106.05,4.761904716,8.0500,9.8,Evening,Saturday,April,Bad
437-53-3084,Kharadi,Pune,Delhi,Prime,Male,"Baseball Cap","Fashion accessories",99.89,3,14.7800,251.3800,"2026-05-23 18:05:53",11:48:00,Cash,280.67,4.761904716,11.9700,7.1,Morning,Saturday,May,Bad
437-58-8131,Andheri,Mumbai,Maharashtra,Prime,Female,"Baseball Cap","Fashion accessories",73.52,2,13.7500,382.2300,"2026-08-07 17:32:23",13:41:00,Ewallet,211.74,4.761904716,18.1900,4.6,Afternoon,Friday,August,Bad
438-01-4015,"Banjara Hills",Hyderabad,Delhi,Elite,Female,"Travel Backpack","Sports and travel",49.49,7,18.0400,378.8200,"2026-11-10 02:22:29",15:25:00,Ewallet,360.79,4.761904716,18.0400,6.6,Afternoon,Tuesday,November,Bad
438-23-1242,Andheri,Mumbai,Maharashtra,Elite,Male,"Power Bank","Electronic accessories",75.88,25,131.6600,3118.4600,"2026-12-02 07:15:44",10:38:00,"Credit Card",2025.62,4.761904716,148.4900,6.6,Morning,Wednesday,December,Good
439-54-7422,Kharadi,Pune,Maharashtra,Elite,Female,"Power Bank","Electronic accessories",51.19,14,31.6300,956.3800,"2026-10-02 20:36:39",17:15:00,"Credit card",780.87,4.761904716,45.5300,7.1,Evening,Friday,October,Bad
440-59-5691,"Connaught Place",Delhi,Karnataka,Basic,Female,"Lip Balm","Health and beauty",37.15,7,16.9000,469.4400,"2026-01-13 14:14:52",13:12:00,UPI,260.05,4.761904716,22.3600,7.7,Afternoon,Tuesday,January,Bad
441-94-7118,"Connaught Place",Delhi,Karnataka,Elite,Male,"Wireless Mouse","Electronic accessories",71.95,2,17.8500,521.5000,"2026-11-13 13:12:45",12:14:00,UPI,274.40,4.761904716,24.8500,7.3,Afternoon,Friday,November,Bad
442-44-6497,Gachibowli,Hyderabad,Maharashtra,Prime,Male,Bedsheet,"Home and lifestyle",55.57,3,8.3355,141.7900,"2026-02-26 02:48:28",11:42:00,"Credit card",166.71,4.761904716,6.7500,5.9,Morning,Thursday,February,Bad
442-48-3607,Rohini,Delhi,Karnataka,Basic,Male,Coca-Cola,"Food and beverages",23.48,3,4.7700,81.0000,"2026-02-15 06:26:04",11:21:00,UPI,56.35,4.761904716,3.8600,7.9,Morning,Sunday,February,Bad
443-59-0061,Bandra,Mumbai,Karnataka,Prime,Male,"Lay's Chips","Food and beverages",67.45,13,53.1800,904.6400,"2026-12-20 00:59:05",11:25:00,"Credit Card",629.39,4.761904716,43.1000,4.2,Morning,Sunday,December,Good
443-60-9639,Whitefield,Bangalore,Maharashtra,Basic,Female,"Storage Basket","Home and lifestyle",60.87,1,15.0500,316.0300,"2026-04-19 08:48:06",13:24:00,UPI,160.76,4.761904716,15.0500,5.5,Afternoon,Sunday,April,Bad
443-82-0585,Hinjawadi,Pune,Telangana,Basic,Female,"Body Lotion","Health and beauty",77.68,7,22.9200,917.2200,"2026-12-10 14:22:06",19:54:00,Cash,566.28,4.761904716,43.6700,8.4,Evening,Thursday,December,Good
445-30-9252,Indiranagar,Bangalore,Karnataka,Basic,Male,"Gym Bag","Sports and travel",25.70,3,6.4200,194.3300,"2026-03-05 01:47:05",17:59:00,UPI,89.26,4.761904716,9.2600,6.1,Evening,Thursday,March,Bad
446-47-6729,Hinjawadi,Pune,Karnataka,Basic,Male,"Leather Wallet","Fashion accessories",99.82,13,41.9000,1267.2000,"2026-11-07 00:35:52",18:09:00,Cash,795.91,4.761904716,60.3500,6.7,Evening,Saturday,November,Bad
447-15-7839,"Connaught Place",Delhi,Maharashtra,Elite,Female,"Yoga Mat","Sports and travel",22.24,29,42.2600,718.8200,"2026-07-30 19:17:45",11:00:00,UPI,650.12,4.761904716,34.2300,4.2,Morning,Thursday,July,Bad
448-34-8700,Bandra,Mumbai,Delhi,Prime,Male,Bedsheet,"Home and lifestyle",36.91,20,44.3400,931.4500,"2026-04-17 01:14:24",13:51:00,Ewallet,682.37,4.761904716,44.3400,6.7,Afternoon,Friday,April,Bad
448-61-3783,Gachibowli,Hyderabad,Maharashtra,Elite,Female,"USB Flash Drive","Electronic accessories",90.02,11,50.5900,1529.8000,"2026-05-19 17:54:04",16:08:00,"Credit card",1011.77,4.761904716,72.8600,6.8,Evening,Tuesday,May,Good
448-81-5016,"Hitech City",Hyderabad,Maharashtra,Elite,Male,"Lip Balm","Health and beauty",59.77,2,8.6000,180.7400,"2026-08-03 16:57:50",12:01:00,"Credit card",172.14,4.761904716,8.6000,5.8,Afternoon,Monday,August,Bad
449-16-6770,Kharadi,Pune,Telangana,Prime,Male,"Body Lotion","Health and beauty",50.79,9,18.7500,393.6200,"2026-10-08 17:12:18",14:53:00,Cash,462.82,4.761904716,18.7500,5.3,Afternoon,Thursday,October,Bad
449-27-2918,Baner,Pune,Maharashtra,Elite,Female,"Gym Bag","Sports and travel",39.12,1,1.8300,31.2000,"2026-04-13 06:13:10",11:02:00,"Credit card",45.29,4.761904716,1.4900,9.6,Morning,Monday,April,Bad
450-28-2866,Saket,Delhi,Maharashtra,Prime,Male,"Lay's Chips","Food and beverages",17.44,10,10.3600,313.0700,"2026-06-14 11:19:34",19:25:00,Cash,122.51,4.761904716,14.9100,8.1,Evening,Sunday,June,Bad
450-42-3339,Kharadi,Pune,Telangana,Basic,Male,"Face Wash","Health and beauty",84.61,13,44.5400,1347.0900,"2026-01-04 15:13:19",18:58:00,"Credit card",846.10,4.761904716,64.1300,8.8,Evening,Sunday,January,Good
451-28-5717,Kharadi,Pune,Maharashtra,Basic,Female,"Table Lamp","Home and lifestyle",83.17,8,26.2700,446.9000,"2026-02-21 19:16:57",11:23:00,Cash,499.02,4.761904716,21.2800,7.3,Morning,Saturday,February,Good
451-73-2711,Gachibowli,Hyderabad,Karnataka,Elite,Male,"Oreo Biscuits","Food and beverages",84.83,1,6.1100,128.2700,"2026-08-05 13:22:23",15:20:00,Ewallet,122.16,4.761904716,6.1100,8.8,Afternoon,Wednesday,August,Bad
452-04-8808,Hinjawadi,Pune,Telangana,Elite,Male,"Power Bank","Electronic accessories",87.08,7,24.0600,703.8300,"2026-01-03 08:32:41",15:17:00,Cash,457.17,4.761904716,33.5000,7.5,Afternoon,Saturday,January,Good
453-12-7053,Gachibowli,Hyderabad,Karnataka,Basic,Male,"Baseball Cap","Fashion accessories",45.74,13,27.3400,827.1800,"2026-10-06 17:59:31",17:38:00,"Credit card",547.06,4.761904716,39.4400,6.5,Evening,Tuesday,October,Bad
453-33-6436,"Banjara Hills",Hyderabad,Delhi,Elite,Female,"Coffee Mug","Home and lifestyle",93.12,26,119.3900,2030.8600,"2026-06-17 00:56:57",10:09:00,Cash,2387.87,4.761904716,96.7100,6.8,Morning,Wednesday,June,Good
453-63-6187,"Hitech City",Hyderabad,Maharashtra,Elite,Male,"Bluetooth Speaker","Electronic accessories",27.50,11,15.7300,459.9800,"2026-10-28 00:06:33",15:40:00,Ewallet,314.63,4.761904716,21.8900,6.5,Afternoon,Wednesday,October,Bad
457-12-0244,Koramangala,Bangalore,Telangana,Prime,Female,"Travel Backpack","Sports and travel",35.22,17,44.4700,934.0000,"2026-07-20 17:32:00",13:49:00,Ewallet,617.73,4.761904716,44.4700,6.5,Afternoon,Monday,July,Bad
457-13-1708,"Hitech City",Hyderabad,Karnataka,Basic,Male,"Baseball Cap","Fashion accessories",65.23,13,42.4000,1282.1600,"2026-01-03 20:09:01",19:07:00,"Credit card",652.30,4.761904716,61.0600,5.2,Evening,Saturday,January,Good
457-94-0464,Baner,Pune,Karnataka,Prime,Male,"Power Bank","Electronic accessories",87.87,9,36.1500,1522.1500,"2026-03-07 09:03:29",20:32:00,Cash,686.62,4.761904716,72.5100,7.8,Evening,Saturday,March,Good
458-10-8612,Hinjawadi,Pune,Karnataka,Prime,Male,"Lip Balm","Health and beauty",64.08,15,39.8800,837.4800,"2026-05-08 14:45:14",12:27:00,Ewallet,984.69,4.761904716,39.8800,7.6,Afternoon,Friday,May,Good
458-41-1477,Rohini,Delhi,Telangana,Prime,Female,Shampoo,"Health and beauty",46.26,8,23.4500,938.0000,"2026-01-10 06:47:57",17:11:00,"Credit card",277.56,4.761904716,44.6700,9.5,Evening,Saturday,January,Bad
458-61-0011,Rohini,Delhi,Telangana,Basic,Male,"Tropicana Juice","Food and beverages",60.30,4,22.0400,666.0800,"2026-05-05 20:24:04",18:43:00,UPI,338.87,4.761904716,31.7300,5.8,Evening,Tuesday,May,Bad
459-45-2396,"Banjara Hills",Hyderabad,Maharashtra,Prime,Female,"Nescafe Coffee","Food and beverages",99.60,4,20.7600,627.5900,"2026-03-26 14:25:46",18:45:00,Cash,415.08,4.761904716,29.9000,5.8,Evening,Thursday,March,Bad
459-50-7686,Saket,Delhi,Delhi,Prime,Female,"Mechanical Keyboard","Electronic accessories",23.46,8,13.7700,416.3900,"2026-04-26 18:33:08",19:14:00,UPI,162.95,4.761904716,19.8300,6.6,Evening,Sunday,April,Bad
460-35-4390,Kharadi,Pune,Delhi,Prime,Male,Bedsheet,"Home and lifestyle",30.68,5,6.8000,115.5600,"2026-12-02 06:37:44",11:00:00,Cash,167.74,4.761904716,5.5000,9.1,Morning,Wednesday,December,Bad
460-93-5834,Saket,Delhi,Karnataka,Prime,Male,"Yoga Mat","Sports and travel",45.58,26,78.8100,1340.5700,"2026-08-16 06:58:49",10:03:00,Cash,932.67,4.761904716,63.8300,5.0,Morning,Sunday,August,Good
462-67-9126,Hinjawadi,Pune,Maharashtra,Prime,Male,"Coffee Mug","Home and lifestyle",73.22,10,33.2900,1007.2300,"2026-08-01 00:58:04",17:44:00,Cash,632.62,4.761904716,47.9600,7.2,Evening,Saturday,August,Good
462-78-5240,Kharadi,Pune,Telangana,Elite,Female,"USB Flash Drive","Electronic accessories",26.61,2,3.0200,63.5900,"2026-06-15 03:33:48",14:35:00,Cash,74.77,4.761904716,3.0200,7.4,Afternoon,Monday,June,Bad
466-61-5506,Gachibowli,Hyderabad,Delhi,Prime,Female,"Wireless Mouse","Electronic accessories",90.70,9,38.2400,650.2600,"2026-05-19 10:59:50",10:52:00,Cash,764.56,4.761904716,30.9700,6.8,Morning,Tuesday,May,Good
468-01-2051,Baner,Pune,Maharashtra,Prime,Male,"Tropicana Juice","Food and beverages",62.08,8,21.1100,443.5200,"2026-02-24 08:52:45",13:46:00,Cash,521.47,4.761904716,21.1100,5.4,Afternoon,Tuesday,February,Good
468-88-0009,Indiranagar,Bangalore,Delhi,Elite,Male,Bedsheet,"Home and lifestyle",65.94,14,60.8300,1035.4300,"2026-05-28 21:43:39",10:29:00,Cash,845.45,4.761904716,49.2800,6.0,Morning,Thursday,May,Bad
468-99-7231,Hinjawadi,Pune,Maharashtra,Basic,Female,"Wall Clock","Home and lifestyle",44.01,29,48.9700,1480.5200,"2026-04-26 20:54:50",17:36:00,Cash,929.88,4.761904716,70.5600,8.8,Evening,Sunday,April,Good
470-31-3286,Gachibowli,Hyderabad,Karnataka,Prime,Male,Sunscreen,"Health and beauty",14.82,5,4.8800,83.0200,"2026-05-28 09:48:56",11:30:00,"Credit card",97.61,4.761904716,3.9600,8.7,Morning,Thursday,May,Bad
470-32-9057,Powai,Mumbai,Maharashtra,Prime,Male,Coca-Cola,"Food and beverages",51.34,5,20.2400,425.0500,"2026-10-31 22:16:23",15:31:00,"Credit Card",239.54,4.761904716,20.2400,9.1,Afternoon,Saturday,October,Bad
471-06-8611,Baner,Pune,Maharashtra,Elite,Female,"Lay's Chips","Food and beverages",52.42,1,2.5600,43.3400,"2026-02-23 22:50:50",10:22:00,"Credit card",62.90,4.761904716,2.0700,6.3,Morning,Monday,February,Bad
471-41-2823,Hinjawadi,Pune,Telangana,Elite,Male,"Lay's Chips","Food and beverages",99.79,2,9.3500,282.9700,"2026-04-27 17:38:38",20:37:00,Cash,231.04,4.761904716,13.4800,8.0,Evening,Monday,April,Bad
472-15-9636,Indiranagar,Bangalore,Telangana,Prime,Male,"Wall Clock","Home and lifestyle",50.93,12,42.2500,1277.4200,"2026-09-21 09:36:35",19:36:00,UPI,586.72,4.761904716,60.8400,9.2,Evening,Monday,September,Good
474-33-8305,Rohini,Delhi,Delhi,Basic,Male,"Wrist Watch","Fashion accessories",67.39,28,122.2300,2567.1200,"2026-11-03 23:47:20",13:23:00,UPI,1880.66,4.761904716,122.2300,6.9,Afternoon,Tuesday,November,Good
477-24-6490,Andheri,Mumbai,Maharashtra,Basic,Female,Sunscreen,"Health and beauty",99.71,9,54.6300,2184.9100,"2026-06-10 05:30:16",16:52:00,Ewallet,840.52,4.761904716,104.0400,7.9,Evening,Wednesday,June,Good
